timestamp,temperature,humidity,hvac_status,energy_usage
2026-01-01 00:00:00,27.483570765056164,68.99355436586002,1,155.94970093872683
2026-01-01 01:00:00,24.308678494144075,64.24633682912769,0,91.30963025255889
2026-01-01 02:00:00,28.23844269050346,55.59630369920174,0,103.44560716757533
2026-01-01 03:00:00,32.61514928204013,48.53063222294426,0,130.50078598983686
2026-01-01 04:00:00,23.829233126383322,61.982233136135896,1,151.6045201177916
2026-01-01 05:00:00,23.8293152152541,58.934853854217494,1,164.15041975252026
2026-01-01 06:00:00,32.896064077536955,63.95193220027733,0,132.9229140811243
2026-01-01 07:00:00,28.837173645764544,61.351718016819696,1,152.34167780966496
2026-01-01 08:00:00,22.65262807032524,65.49552715319335,1,152.27775625266713
2026-01-01 09:00:00,27.712800217929825,49.64764788439432,0,94.7984108438678
2026-01-01 10:00:00,22.682911535937688,68.17394065634326,0,102.28145072866153
2026-01-01 11:00:00,22.671351232148716,56.975996046923996,1,148.54602225700387
2026-01-01 12:00:00,26.20981135783017,75.75260872625265,1,155.30877313856826
2026-01-01 13:00:00,15.43359877671101,48.10812181910432,1,193.01031480949487
2026-01-01 14:00:00,16.375410837434835,72.3596380316525,0,136.60793953254202
2026-01-01 15:00:00,22.188562353795135,56.979107834626475,0,100.77430161222696
2026-01-01 16:00:00,19.93584439832788,48.48581996385552,1,171.51709273824022
2026-01-01 17:00:00,26.571236662976368,50.16114165945678,0,99.628178494951
2026-01-01 18:00:00,20.459879622393945,51.7965269180568,0,119.46913173897288
2026-01-01 19:00:00,17.938481493323543,59.241659464019165,0,129.0032806206584
2026-01-01 20:00:00,32.32824384460777,60.228354880355,1,179.26191255969277
2026-01-01 21:00:00,23.871118497567323,49.26299996061421,1,152.48085245985496
2026-01-01 22:00:00,25.33764102343962,54.756454077390174,1,152.02598722143594
2026-01-01 23:00:00,17.87625906893272,76.42270358611864,1,165.73547952975363
2026-01-02 00:00:00,22.278086377374088,72.27543170100711,0,102.30998991376448
2026-01-02 01:00:00,25.55461294854933,59.36323669674032,1,154.37958761727091
2026-01-02 02:00:00,19.245032112888488,55.380034781682,0,116.31534177347184
2026-01-02 03:00:00,26.87849009172836,56.200313267182615,1,144.73841327834293
2026-01-02 04:00:00,21.996806550405974,61.13517972730416,1,154.2475631949549
2026-01-02 05:00:00,23.541531251033618,44.77207434801595,1,159.58409312713326
2026-01-02 06:00:00,21.991466938853016,52.42623462576655,0,110.76009416768082
2026-01-02 07:00:00,34.26139092254469,38.314159261224106,1,192.57666086326645
2026-01-02 08:00:00,24.93251387631033,58.992231226052795,0,104.75952357373576
2026-01-02 09:00:00,19.711445355220498,61.47195939702741,1,162.15187001356918
2026-01-02 10:00:00,29.112724560515943,50.16813537700626,1,149.93789372120193
2026-01-02 11:00:00,18.895781750144888,70.73986763290033,1,164.00841028028432
2026-01-02 12:00:00,26.044317975023777,42.74234336997659,1,158.35974385901986
2026-01-02 13:00:00,15.201649380601122,40.3562511979018,1,196.63387202119068
2026-01-02 14:00:00,18.359069755507846,57.24451818559972,0,120.83405735923023
2026-01-02 15:00:00,25.984306179345616,65.47098302612154,1,148.98523834597458
2026-01-02 16:00:00,28.692332899977053,71.83927691457869,0,116.33734406999152
2026-01-02 17:00:00,25.85684140594985,50.4111573713106,1,158.4968831742854
2026-01-02 18:00:00,24.421758588058797,65.78680833431295,1,161.26108273248255
2026-01-02 19:00:00,23.494481522053555,54.61491530499293,1,150.33806689171882
2026-01-02 20:00:00,17.607390048162863,53.273727000591805,1,178.80346339373622
2026-01-02 21:00:00,21.400778958026457,63.83659937486672,1,148.8939833073886
2026-01-02 22:00:00,22.696806145201062,61.5232287841342,0,110.03702309698316
2026-01-02 23:00:00,30.285611131094576,39.236078430157505,1,158.12994475823578
2026-01-03 00:00:00,26.71809144784231,69.76540349725896,0,102.55979693038759
2026-01-03 01:00:00,16.18479922318633,68.80091354147451,1,183.36736972960395
2026-01-03 02:00:00,26.620419846973974,48.74437298490471,0,98.36854610654011
2026-01-03 03:00:00,23.074588597918417,58.95803533437409,0,97.66729237838439
2026-01-03 04:00:00,21.615389998470206,59.94030186282739,1,152.68841612784865
2026-01-03 05:00:00,28.05838144420434,57.60673765823907,0,101.98123501338182
2026-01-03 06:00:00,30.154997612479754,49.4969484615458,1,160.54565621771062
2026-01-03 07:00:00,29.656400595580994,48.283766320619485,0,115.00770281216505
2026-01-03 08:00:00,20.803912383886807,54.744459290085544,0,103.27926167573665
2026-01-03 09:00:00,23.453938120743928,66.72729019259364,1,152.29786080231375
2026-01-03 10:00:00,26.65631715701782,60.43600154594432,0,107.4614890238436
2026-01-03 11:00:00,29.877725635611796,51.29385667913894,0,109.33012186558527
2026-01-03 12:00:00,22.60412881077355,62.716987106483444,1,149.28050492394465
2026-01-03 13:00:00,24.071705116680914,26.514573793699245,0,99.27824256929694
2026-01-03 14:00:00,19.46832512996986,66.48765700372104,1,171.19833947566502
2026-01-03 15:00:00,19.018966879596647,37.60286221221901,0,118.85691674844772
2026-01-03 16:00:00,29.062629111970992,51.37559058596868,0,105.59640617767911
2026-01-03 17:00:00,31.781200142854114,43.803301053738565,1,175.41172094466253
2026-01-03 18:00:00,24.63994939209833,42.053185242790946,0,94.55335747094306
2026-01-03 19:00:00,30.01766448946012,66.6082678737852,0,115.99527601660928
2026-01-03 20:00:00,26.80818012523817,50.32298798688109,0,103.677794221162
2026-01-03 21:00:00,21.77440122697438,58.46503881730716,0,103.66320136657777
2026-01-03 22:00:00,26.80697802754207,54.53079421120816,1,147.43965580377375
2026-01-03 23:00:00,32.690182832329846,59.770408272231215,0,125.13605138591306
2026-01-04 00:00:00,24.820869804450243,55.768218910602556,1,152.69013049520842
2026-01-04 01:00:00,32.82321827907003,42.1700777581143,1,186.74627463343305
2026-01-04 02:00:00,11.901274479551278,64.9626681944714,1,232.60176639488333
2026-01-04 03:00:00,29.10951252187612,50.06243416838687,1,160.73598010148575
2026-01-04 04:00:00,25.435235341190857,39.434181013402494,0,89.65957980810042
2026-01-04 05:00:00,23.504963247670663,50.718848390340874,1,148.19447879212174
2026-01-04 06:00:00,25.45880388267751,70.00759790634311,0,99.94995583702547
2026-01-04 07:00:00,15.062155426995536,63.50221742113493,1,194.83196029368796
2026-01-04 08:00:00,23.90164056081244,51.51347865592141,1,145.92066485487823
2026-01-04 09:00:00,26.78556285755873,51.50742295681571,0,98.25521957680222
2026-01-04 10:00:00,32.38947022370758,51.783649487826175,1,178.76309873516237
2026-01-04 11:00:00,22.40864890863176,75.76747983560841,1,152.42090514733582
2026-01-04 12:00:00,20.95753198553406,58.819354522315535,0,96.97961765736522
2026-01-04 13:00:00,22.491214782077318,59.300416471910694,0,92.54350087165835
2026-01-04 14:00:00,29.57701058851037,65.30283454031843,1,157.44018707438215
2026-01-04 15:00:00,26.643755548298422,57.387891590265134,1,153.6393990815487
2026-01-04 16:00:00,22.351198981164806,52.40957854179297,1,139.77054920506504
2026-01-04 17:00:00,27.56633716556678,53.03650150915022,1,150.7943923429265
2026-01-04 18:00:00,25.4853877467402,54.283987405859364,1,147.48656134975568
2026-01-04 19:00:00,29.843224952664446,54.627777634901584,1,168.67010286209802
2026-01-04 20:00:00,21.489734530613237,62.2762954363698,0,104.23587277422021
2026-01-04 21:00:00,23.361689267011158,55.519458858072994,0,103.25697595261785
2026-01-04 22:00:00,23.039459234339212,62.32640077215579,1,152.6281457473462
2026-01-04 23:00:00,17.682425259339407,54.19283419891418,1,166.12061764354095
2026-01-05 00:00:00,26.48060138532288,55.786351903160906,0,104.9371263142687
2026-01-05 01:00:00,26.305276360899448,35.01799315467892,0,101.9288557164429
2026-01-05 02:00:00,25.025567283212304,64.16327674702481,1,152.54167004135837
2026-01-05 03:00:00,23.827064333124266,58.46488475897993,1,170.31907757149622
2026-01-05 04:00:00,17.92314628974793,64.98010109859652,1,164.6203645206613
2026-01-05 05:00:00,22.896773386173205,26.037446218063106,1,160.83526434336022
2026-01-05 06:00:00,23.286427417366152,75.88374704780728,0,100.03092790097544
2026-01-05 07:00:00,20.988613653891903,53.604103718448265,0,109.48225473088628
2026-01-05 08:00:00,24.193571441669953,66.08182816737516,0,100.09760228333893
2026-01-05 09:00:00,27.020254284072692,44.60094072874469,0,99.91953201916681
2026-01-05 10:00:00,34.43092950605265,61.1277390506257,1,191.62205103287346
2026-01-05 11:00:00,25.872889064159196,44.46584436826344,1,152.0285113370294
2026-01-05 12:00:00,26.28775195361382,48.76231039304195,1,143.24328406365973
2026-01-05 13:00:00,24.627770421169163,74.14031353866787,1,153.82217326728713
2026-01-05 14:00:00,15.406143923504793,53.09317599236653,0,143.94006518382574
2026-01-05 15:00:00,24.867430622753915,57.17432873179723,1,144.35844062468993
2026-01-05 16:00:00,25.301151049705133,63.70067730688754,1,147.7952816873902
2026-01-05 17:00:00,37.316210562426434,59.95681887972604,1,232.1302673933251
2026-01-05 18:00:00,24.038195176094387,56.504189051435766,0,97.78585882456295
2026-01-05 19:00:00,26.507736711668063,58.64961002466225,1,152.92890308690392
2026-01-05 20:00:00,24.826441151473784,79.03415585238275,1,146.36027995837352
2026-01-05 21:00:00,19.15660981190234,54.42381202966415,0,120.86221369479611
2026-01-05 22:00:00,30.714114072575104,57.010990467149675,0,119.75308851115145
2026-01-05 23:00:00,28.759665163433873,65.50654396007612,1,166.31058523705119
